scenario,rep,method,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,Comm,Runtime
p20_K5,2,centralized,22.0,0.6857142805346939,0.6486486484733381,0.7272727270523416,17,0.5294117643944637,0.2727272726446281,0.35999999536800004,0.0,19.644439935684204
p20_K5,2,fedpc_consensus,18.0,0.7096774141467221,0.7586206893935791,0.6666666664646465,24,0.3333333331944444,0.24242424235078053,0.2807017494121269,313.75,0.0024220943450927734
p20_K5,2,fedpc_oracle,18.0,0.7096774141467221,0.7586206893935791,0.6666666664646465,24,0.3333333331944444,0.24242424235078053,0.2807017494121269,313.75,0.0018689632415771484
p20_K5,2,naive,18.0,0.7096774141467221,0.7586206893935791,0.6666666664646465,0,0.0,0.0,0.0,313.75,0.0003914833068847656
p20_K5,2,local,19.4,0.6978329145577952,0.7188074710331815,0.6787878785821855,0,0.0,0.0,0.3434719885389702,313.75,3.6685545444488525
p20_K5,3,centralized,27.0,0.6966292083423811,0.7380952379195012,0.6595744679447714,19,0.631578947036011,0.255319148881847,0.36363635942607897,0.0,31.810530185699463
p20_K5,3,fedpc_consensus,27.0,0.666666661630849,0.7941176468252595,0.5744680849841557,16,0.5624999996484374,0.19148936166138525,0.28571428183421516,335.0,0.002605438232421875
p20_K5,3,fedpc_oracle,27.0,0.666666661630849,0.7941176468252595,0.5744680849841557,16,0.5624999996484374,0.19148936166138525,0.28571428183421516,335.0,0.0019941329956054688
p20_K5,3,naive,27.0,0.666666661630849,0.7941176468252595,0.5744680849841557,0,0.0,0.0,0.0,335.0,0.00039505958557128906
p20_K5,3,local,27.6,0.6617494498654449,0.7807045240079933,0.5744680849841557,0,0.0,0.0,0.2929803815428041,335.0,7.468756914138794
p20_K5,4,centralized,36.0,0.5813953437128179,0.6097560974122546,0.5555555554320988,12,0.749999999375,0.19999999995555556,0.31578947024930754,0.0,41.414907455444336
p20_K5,4,fedpc_consensus,38.0,0.48648648158875096,0.6206896549583829,0.3999999999111111,17,0.470588235017301,0.1777777777382716,0.2580645120655568,311.25,0.002283811569213867
