scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,F1_target_base_dag,F1_target_union,F1_target_intersection,F1_target_prevalence50,n_sepset_pairs_retained
mechshift_delprob0.0_e5f031e028,5,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1633942782,"[1955441869, 24941458, 2349371565, 3546263466, 2312520381]",22.0,0.6857142805224491,0.705882352733564,0.6666666664814814,30,0.5666666664777777,0.4722222220910493,0.515151510036731,0.0,49.110917806625366,49.110917806625366,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,5,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1633942782,"[1955441869, 24941458, 2349371565, 3546263466, 2312520381]",19.8,0.6773169432164862,0.8193732190497134,0.577777777617284,0,0.0,0.0,0.4840257375023928,486.875,16.569580078125,4.248347759246826,0.0071566104888916,5,,,,,,,
mechshift_delprob0.0_e5f031e028,5,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1633942782,"[1955441869, 24941458, 2349371565, 3546263466, 2312520381]",18.0,0.6896551674673009,0.909090908677686,0.5555555554012346,0,0.0,0.0,0.0,486.875,16.56301259994507,4.241780281066895,0.0005891323089599,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.6896551674673009,0.6896551674673009,0.6666666615912209,0.6896551674673009,
mechshift_delprob0.0_e5f031e028,5,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1633942782,"[1955441869, 24941458, 2349371565, 3546263466, 2312520381]",18.0,0.6896551674673009,0.909090908677686,0.5555555554012346,16,0.6874999995703125,0.305555555470679,0.4230769186538461,486.875,16.56623148918152,4.244999170303345,0.0038080215454101,5,"[0.19055214589987154, 0.20362950812866468, 0.21252965287852035, 0.21040023263635496, 0.18288846045658855]",,0.6896551674673009,0.6896551674673009,0.6666666615912209,0.6896551674673009,344.0
mechshift_delprob0.0_e5f031e028,5,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,1633942782,"[1955441869, 24941458, 2349371565, 3546263466, 2312520381]",18.0,0.6896551674673009,0.909090908677686,0.5555555554012346,16,0.6874999995703125,0.305555555470679,0.4230769186538461,486.875,16.566057682037354,4.24482536315918,0.0036342144012451,5,"[0.1935274844228768, 0.21239751133487514, 0.21930429831783702, 0.18124322150153416, 0.1935274844228768]","ablation only -- requires ground truth, not deployable",0.6896551674673009,0.6896551674673009,0.6666666615912209,0.6896551674673009,344.0
mechshift_delprob0.0_e5f031e028,6,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3557497960,"[574020672, 2111944437, 3922801788, 1893165994, 1198634850]",32.0,0.5151515101606979,0.6296296293964334,0.4358974357856673,22,0.5909090906404958,0.3333333332478632,0.4262295034453103,0.0,106.1292850971222,106.1292850971222,0.0,1,,,,,,,
mechshift_delprob0.0_e5f031e028,6,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3557497960,"[574020672, 2111944437, 3922801788, 1893165994, 1198634850]",26.8,0.5761671970707924,0.7543478257733042,0.4666666665470085,0,0.0,0.0,0.3663864027751712,684.375,34.79870581626892,7.947248220443726,0.0061526298522949,5,,,,,,,
mechshift_delprob0.0_e5f031e028,6,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3557497960,"[574020672, 2111944437, 3922801788, 1893165994, 1198634850]",22.0,0.6333333285722222,0.9047619043310656,0.4871794870545693,0,0.0,0.0,0.0,684.375,34.792964696884155,7.94150710105896,0.0004115104675292,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",0.6333333285722222,0.6333333285722222,0.6071428522385205,0.6333333285722222,
mechshift_delprob0.0_e5f031e028,6,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3557497960,"[574020672, 2111944437, 3922801788, 1893165994, 1198634850]",22.0,0.6333333285722222,0.9047619043310656,0.4871794870545693,16,0.6874999995703125,0.2820512819789612,0.3999999957289256,684.375,34.79714918136597,7.9456915855407715,0.0045959949493408,5,"[0.1958298887350688, 0.18210732520253056, 0.2073173543176157, 0.2159902636280611, 0.19875516811672372]",,0.6333333285722222,0.6333333285722222,0.6071428522385205,0.6333333285722222,346.0
mechshift_delprob0.0_e5f031e028,6,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,True,0.0,0.05,0.5,42,3557497960,"[574020672, 2111944437, 3922801788, 1893165994, 1198634850]",22.0,0.6333333285722222,0.9047619043310656,0.4871794870545693,16,0.6874999995703125,0.2820512819789612,0.3999999957289256,684.375,34.796998739242554,7.945541143417358,0.0044455528259277,5,"[0.1784553542132915, 0.22531819709095627, 0.21822200787893314, 0.21822200787893314, 0.15978243293788594]","ablation only -- requires ground truth, not deployable",0.6333333285722222,0.6333333285722222,0.6071428522385205,0.6333333285722222,346.0
