scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,n_sepset_pairs_retained
default_2b13c41e0b,4,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1548226752,"[391175079, 3591503241, 2594181794, 2909973592, 3602301829]",12.4,0.7768580491238335,0.9560935437133036,0.6545454543471074,0,0.0,0.0,0.4655041898825212,461.25,16.059783458709717,3.69621467590332,0.0062894821166992,5,,,
default_2b13c41e0b,4,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1548226752,"[391175079, 3591503241, 2594181794, 2909973592, 3602301829]",12.0,0.7777777727366254,0.9999999995238096,0.6363636361707988,0,0.0,0.0,0.0,461.25,16.053943872451782,3.6903750896453857,0.0004498958587646,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,4,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1548226752,"[391175079, 3591503241, 2594181794, 2909973592, 3602301829]",12.0,0.7777777727366254,0.9999999995238096,0.6363636361707988,12,0.8333333326388889,0.3030303029384756,0.4444444403358025,461.25,16.057212829589844,3.6936440467834473,0.0037188529968261,5,"[0.2037592363117089, 0.2037592363117089, 0.18832796666348836, 0.2126777686933517, 0.19147579201974216]",,338.0
default_2b13c41e0b,4,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1548226752,"[391175079, 3591503241, 2594181794, 2909973592, 3602301829]",12.0,0.7777777727366254,0.9999999995238096,0.6363636361707988,12,0.8333333326388889,0.3030303029384756,0.4444444403358025,461.25,16.056777715682983,3.693208932876587,0.0032837390899658,5,"[0.19308915137670649, 0.19308915137670649, 0.21565057688832512, 0.21191643836673205, 0.18625468199152997]","ablation only -- requires ground truth, not deployable",338.0
default_2b13c41e0b,5,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,754076577,"[1193840416, 1687608015, 846676228, 295619653, 2126204607]",28.0,0.6585365802171328,0.6923076921301775,0.6279069765981612,37,0.5945945944338933,0.5116279068577609,0.549999994890625,0.0,137.00703382492063,137.00703382492063,0.0,1,,,
default_2b13c41e0b,5,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,754076577,"[1193840416, 1687608015, 846676228, 295619653, 2126204607]",31.0,0.5936589711408439,0.6837182635105027,0.525581395226609,0,0.0,0.0,0.4655598436906429,526.25,28.78131413459778,6.288346529006958,0.0143933296203613,5,,,
default_2b13c41e0b,5,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,754076577,"[1193840416, 1687608015, 846676228, 295619653, 2126204607]",30.0,0.5945945895653763,0.7096774191259105,0.5116279068577609,0,0.0,0.0,0.0,526.25,28.767678260803223,6.274710655212402,0.0007574558258056,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,5,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,754076577,"[1193840416, 1687608015, 846676228, 295619653, 2126204607]",30.0,0.5945945895653763,0.7096774191259105,0.5116279068577609,27,0.5555555553497942,0.3488372092212006,0.428571423710204,526.25,28.77354645729065,6.280578851699829,0.0066256523132324,5,"[0.20239647598701901, 0.20108510781634087, 0.20320490618501635, 0.1903741279933364, 0.20293938201828746]",,320.0
default_2b13c41e0b,5,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,754076577,"[1193840416, 1687608015, 846676228, 295619653, 2126204607]",30.0,0.5945945895653763,0.7096774191259105,0.5116279068577609,27,0.5555555553497942,0.3488372092212006,0.428571423710204,526.25,28.77262592315674,6.279658317565918,0.0057051181793212,5,"[0.22504667128142125, 0.1873865170320259, 0.20763049000034176, 0.18996816084310558, 0.18996816084310558]","ablation only -- requires ground truth, not deployable",320.0
default_2b13c41e0b,6,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,617228058,"[3327513306, 2952375908, 3676987488, 493920658, 3649690825]",3.0,0.9491525370525712,0.9655172410463734,0.9333333330222222,24,0.9999999995833332,0.7999999997333334,0.8888888836213993,0.0,19.753941297531128,19.753941297531128,0.0,1,,,
