experiment_family,scenario_id,replicate_id,method,sepset_aggregation,weighting,evaluation_unit,evaluation_target,corruption_fraction,corrupted_client_ids,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,client_weights,n_sepset_pairs_retained,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,note
factorial_ablation,factorial_default_2b13c41e0b,14,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3994481062,"[2665456755, 129879859, 3508228812, 330472693, 192406990]",22,0.6071428523341836,0.8499999995749999,0.47222222209104936,20,0.549999999725,0.30555555547067903,0.392857138125,598.75,"[0.18855054699676485, 0.2127817970262336, 0.2375850347013933, 0.1648562310617504, 0.19622639021385785]",348,23.903652667999268,5.068628549575806,0.0034189224243164062,5,
factorial_ablation,factorial_default_2b13c41e0b,14,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3994481062,"[2665456755, 129879859, 3508228812, 330472693, 192406990]",22,0.6071428523341836,0.8499999995749999,0.47222222209104936,20,0.549999999725,0.30555555547067903,0.392857138125,598.75,"[0.20420298230589187, 0.19012435238234407, 0.19697513430406738, 0.17120655766841877, 0.23749097333927796]",348,23.904283046722412,5.06925892829895,0.0040493011474609375,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,factorial_default_2b13c41e0b,15,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1379989581,"[1677262816, 4010159441, 2024603106, 512078016, 518996891]",22,0.6666666618365474,0.9166666662847222,0.5238095236848073,0,0.0,0.0,0.0,743.125,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,35.83005142211914,8.014871597290039,0.0006153583526611328,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,15,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1379989581,"[1677262816, 4010159441, 2024603106, 512078016, 518996891]",22,0.6666666618365474,0.9166666662847222,0.5238095236848073,19,0.6842105259556787,0.3095238094501134,0.4262295037678044,743.125,"[0.2, 0.2, 0.2, 0.2, 0.2]",332,35.833740234375,8.018560409545898,0.004304170608520508,5,
factorial_ablation,factorial_default_2b13c41e0b,15,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1379989581,"[1677262816, 4010159441, 2024603106, 512078016, 518996891]",22,0.6666666618365474,0.9166666662847222,0.5238095236848073,19,0.6842105259556787,0.3095238094501134,0.4262295037678044,743.125,"[0.18788843445541914, 0.2037844390269421, 0.1926887180143496, 0.20020873747358794, 0.21542967102970137]",332,35.83333349227905,8.018153667449951,0.003897428512573242,5,
factorial_ablation,factorial_default_2b13c41e0b,15,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1379989581,"[1677262816, 4010159441, 2024603106, 512078016, 518996891]",22,0.6666666618365474,0.9166666662847222,0.5238095236848073,19,0.6842105259556787,0.3095238094501134,0.4262295037678044,743.125,"[0.20819963810617625, 0.19048889372584119, 0.22007897858500786, 0.18492747483603494, 0.19630501474693973]",332,35.833579540252686,8.018399715423584,0.004143476486206055,5,"ablation only -- requires ground truth, not deployable"
factorial_ablation,factorial_default_2b13c41e0b,16,no_agg_equal,off,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,105013657,"[2763682154, 2196858112, 2996284069, 2767722299, 403730532]",10,0.8076923025665682,0.9999999995238095,0.6774193546201873,0,0.0,0.0,0.0,396.875,"[0.2, 0.2, 0.2, 0.2, 0.2]",0,12.623359680175781,2.6064138412475586,0.0006110668182373047,5,"Dir_F1=0 BY CONSTRUCTION -- no Sepsets aggregated/passed to orientation; definitional, not empirical evidence about weighting."
factorial_ablation,factorial_default_2b13c41e0b,16,agg_equal,on,equal,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,105013657,"[2763682154, 2196858112, 2996284069, 2767722299, 403730532]",10,0.8076923025665682,0.9999999995238095,0.6774193546201873,15,0.8666666660888889,0.41935483857440164,0.5652173866635161,396.875,"[0.2, 0.2, 0.2, 0.2, 0.2]",340,12.626157760620117,2.6092119216918945,0.003409147262573242,5,
factorial_ablation,factorial_default_2b13c41e0b,16,agg_consensus,on,consensus,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,105013657,"[2763682154, 2196858112, 2996284069, 2767722299, 403730532]",10,0.8076923025665682,0.9999999995238095,0.6774193546201873,15,0.8666666660888889,0.41935483857440164,0.5652173866635161,396.875,"[0.19596324440800397, 0.21907047857959752, 0.20829152080978322, 0.22570848789341355, 0.15096626830920168]",340,12.626811981201172,2.609866142272949,0.00406336784362793,5,
factorial_ablation,factorial_default_2b13c41e0b,16,agg_oracle,on,oracle,global_graph,true_dag,0.0,[],20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,105013657,"[2763682154, 2196858112, 2996284069, 2767722299, 403730532]",10,0.8076923025665682,0.9999999995238095,0.6774193546201873,15,0.8666666660888889,0.41935483857440164,0.5652173866635161,396.875,"[0.19226660644982935, 0.20281977188259273, 0.21890137667778006, 0.21509115571179596, 0.17092108927800195]",340,12.626598596572876,2.6096527576446533,0.0038499832153320312,5,"ablation only -- requires ground truth, not deployable"
